lieu_dit,cp,ville,id_client,code_postal,c_insee,c_iris,c_qualite_iris,codgeo
,40791,Fournier,e45436c7-9587-45f9-93ef-8efc7b44c3cf,,,,8,
Street,39877,Dupuy,8bed2b6c-a8f8-4727-abd6-5bfebb737d99,,,,8,
Street,3748,Hoareau,2d045b2c-18a8-4667-894f-5d9816488009,,,,8,
Street,15664,Colin-sur-Lelièvre,a2af4c21-ff13-45df-96fb-6c8451393af3,,,,8,
Street,51415,Alves-les-Bains,e32b9bec-0bf1-4f32-b8b4-be1f75af7b8a,,,,8,
,35970,Sainte Clémence-la-Forêt,b263b8dd-a560-4ac3-b1f7-ffb31d893b07,,,,8,
,24682,Sainte Alexandrie,db870dde-8972-4beb-b73a-770a0ccc6900,,,,8,
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81079,,8,81079
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81088,,8,81088
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81119,,8,81119
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81133,,8,81133
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81147,,8,81147
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81183,,8,81183
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81198,,8,81198
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81211,,8,81211
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81218,,8,81218
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81222,,8,81222
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81233,,8,81233
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81233,,8,81233
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81233,,8,81233
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81233,,8,81233
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81233,,8,81233
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81233,,8,81233
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81287,,8,81287
Street,81120,Bonnet,68396bde-0cbf-4c2b-bc43-f82b422cf4b7,81120.0,81295,,8,81295
,55619,Saint Arthurdan,111d99d7-5445-4985-8ec8-4a91d370803c,,,,8,
Street,27137,LarocheBourg,1db49b8e-74d2-4666-ae6e-0427cbedd58b,,,,8,
Street,85549,Joubert-sur-Dumas,3d559dd5-6686-4ca3-8983-77ca122914c6,,,,8,
,48995,Mary-sur-Mer,4bb02ab3-83ea-4180-95f4-778ccb790eb7,,,,8,
Street,19508,HernandezBourg,7677ed4f-2c41-4dc5-bd93-bc896bc5fd99,,,,8,
Street,41345,Baudry-la-Forêt,684c3d30-fa3a-4a3f-b8c4-25e90d566a63,,,,8,
Street,64961,Barre,c00c6759-4191-4a7f-8dd1-2420f3e42edd,,,,8,
Street,73646,Marchandboeuf,31c84bd0-2635-4da4-8a58-ff8b7a58358b,,,,8,
,86524,Bousquet-sur-Mer,b8cd6a5b-601d-4727-b176-2e561c766aa5,,,,8,
,70694,Joly,1347e176-2554-4b73-a2f9-501d329537c2,,,,8,
,15631,Klein,643458ff-3d2d-4d7c-b651-3755fc08252b,,,,8,
,35295,Carpentier,5a0acae6-5477-4e62-a21c-5dc30dd60d27,,,,8,
Street,64473,Fleury,d1266df8-4028-480b-95dc-5538a367503b,,,,8,
Street,54166,Jacquot,f6f74e9d-ce21-4b59-a4e6-33c02ff527ce,,,,8,
Street,11665,Valentinboeuf,0cd01bf4-60c1-435c-8c54-b318b6954bfd,,,,8,
Street,33753,Delahaye,2635e2ea-c85c-46a8-9c1b-02fe863c2a9d,,,,8,
Street,85598,ImbertVille,969f0d2c-7f5e-4925-9e2a-53a1410330a3,,,,8,
Street,33860,Delormedan,2686e81e-5b69-4179-86a7-63292493af5f,33860.0,33151,,8,33151
Street,33860,Delormedan,2686e81e-5b69-4179-86a7-63292493af5f,33860.0,33351,,8,33351
Street,33860,Delormedan,2686e81e-5b69-4179-86a7-63292493af5f,33860.0,33380,,8,33380
,41435,Sainte Michèle,0af84ace-2379-4432-804d-a97613c79b63,,,,8,
,25636,Martineau,e88c1ff9-6d52-42fa-85d9-6bb23211fcb6,,,,8,
Street,71708,MichelBourg,329861a8-8406-44df-ab9f-08edcc228c9e,,,,8,
,6480,Jacquot,4d4cc54f-db13-4421-a722-b9458885ce57,6480.0,6044,,8,6044
Street,35442,Picard,fa7210d5-0285-489b-9ad5-636b2d7b5ce3,,,,8,
,48594,Giraudnec,0539c0b8-80c5-4c3e-a137-a1ac5cae8db4,,,,8,
,21845,Georges,f3033cd4-5f82-4f42-825e-d359d716170b,,,,8,
Street,9293,Diaz-sur-Mer,080f5d39-b52c-4e67-9b7f-deee6f2cc0d8,,,,8,
,66985,Descamps,a8f96c5e-e090-4076-952a-114b6e506dd8,,,,8,
,65304,Sainte Marienec,9d5d079b-6e36-462f-a382-f5279c4110a7,,,,8,
,40175,GodardBourg,4a5355a5-612e-40d5-a8a4-27d53e0bffc9,,,,8,
Street,74728,Saint XavierBourg,a2ce6844-9360-4087-8cae-5fc3f9f7c821,,,,8,
,88849,Ledoux-les-Bains,426e979a-04ca-4741-9fbf-230498166a8e,,,,8,
,79658,Allard,2c94a385-14d2-4bf0-9fb5-a42101971169,,,,8,
Street,97134,Sauvage,66eb0f6c-56c1-4312-9281-3a6931819bd2,97134.0,97126,,8,97126
,35568,Lecoq,8b6cfa6d-6275-4828-aa7b-9bff6d301992,,,,8,
,60418,Rolland,6e52d947-ce6b-4507-a42a-9549413be875,,,,8,
Street,66165,Sainte Claude,fcf3804b-87e9-46a5-9950-d2000a99f217,,,,8,
Street,51547,Grégoire,b5857547-e6ef-430a-bd38-7975b038ef06,,,,8,
,10908,Colin-sur-Lelièvre,60bf9521-2042-455c-b211-f9b56c86b4d0,,,,8,
Street,95235,Petit,f6260f37-4c1b-44dc-bec7-396bcc8b0eb7,,,,8,
Street,5989,Sainte Margaux,1775c3f2-372a-4fd1-b57f-009cda58e073,,,,8,
Street,97665,Didier,e83a99e8-a58d-4675-bdc6-7dda96527b82,,,,8,
Street,74337,Saint Henri,d0caad21-3d38-453e-9710-2c8376d8478e,,,,8,
,50154,Sainte Susanne,497d896d-39ce-44ea-8c4e-4dab506bc958,,,,8,
,49226,Sainte Michelle-la-Forêt,71fa1b0e-1bbc-4c12-85ab-518e355ea23c,,,,8,
,29342,Turpin-la-Forêt,185df7bf-0b20-4207-b7e7-3a6d772c6407,,,,8,
,13684,Langlois-la-Forêt,52bc5115-36ef-4ec2-85b5-3e1aa6c6e2d7,,,,8,
Street,82489,Ollivier-sur-Barthelemy,55edf4e5-443c-422c-9841-35abc27a8660,,,,8,
,20313,Fernandez,42cce5b8-c20a-4fd9-b71c-f3c104fffc32,,,,8,
Street,5564,Lecoq,5c043d21-fc6e-4e70-81a4-5a35d7ad33b5,,,,8,
Street,57111,Becker,f948f74e-661b-42a2-b89a-38b87744631a,,,,8,
,37923,Sainte Mathilde-sur-Mer,cad1f594-1b3c-4b84-ab1d-df5f792febae,,,,8,
,13189,De Sousa,aa43502b-7e94-4b1e-930d-b80876b3fcbf,,,,8,
Street,79481,Jourdan-la-Forêt,074ab633-a51b-4441-8fdf-b4c997d2e2bd,,,,8,
Street,52175,Marion,98986f92-b5cd-42bc-a4ff-d6944bc886ec,,,,8,
,3237,Giraud-sur-Rossi,9fff47f3-ead2-4447-ac66-a4571637b6dd,,,,8,
,67967,LegendreBourg,32de1784-3ef4-4c1c-991b-ad5514721d54,,,,8,
,48827,Sainte Adrien-sur-Mer,6d1fe282-07ae-4ab3-8132-0d1e0d568d22,,,,8,
,75734,Pierre,01835c5d-dd91-4abd-806b-5c6552b907a4,,,,8,
Street,53403,Peron,e9980e2b-00d9-4458-bc31-21e386ef94ba,,,,8,
Street,59952,Valletnec,9b6203d1-ff35-4f48-a511-fecfe458c807,,,,8,
,71752,Berthelot,2b5b5a36-95f3-4eac-8010-4971ea73c1f6,,,,8,
,57502,Charles,b24be414-530a-4512-8478-3c9754c7b16f,,,,8,
Street,14606,Couturier,f0d737ed-1a53-4a70-b196-d3606cb5b19a,,,,8,
,6457,Goncalves,11b30ada-b831-45a1-a601-52969ca0c1d6,,,,8,
Street,60183,Leleu,79d146bd-a6f1-4f2b-9e76-0f4732ca9698,,,,8,
Street,72493,Cousin,6b3747b6-85d2-4631-962b-1735b03087c7,,,,8,
Street,79760,Saint Célina,87099cc5-b194-42b7-8a23-b7eda6fa8940,,,,8,
Street,62722,Gautier-sur-Lejeune,64a09c41-7420-4006-a51e-fa32b40a6ffc,,,,8,
,27231,Da Costa-sur-Charpentier,b0f818c0-426c-42c8-bf6e-c2125f6b07b6,,,,8,
,16396,Da Costa,35d21ac8-677c-4394-85e5-a29cceff1186,,,,8,
,31992,Sainte Anaïs,0ff6bee9-4a55-43ff-b83b-b5540416afcb,,,,8,
,10586,Saint Théodore-sur-Mer,d27b826b-b749-4e42-8474-3f7422caab3e,,,,8,
,5939,Devaux,c223f345-f23b-4594-bb42-4a24b8b0beb4,,,,8,
,61907,Renault,0e8f3a8f-81c5-437d-bb55-75657aaa9eff,,,,8,
,97381,Da Costadan,c94d5c92-27c0-4fd1-b926-0d976e765b24,,,,8,
,79956,Collet-sur-Mer,d3d0ba30-4058-4b73-a128-25fc1f4c78e1,,,,8,
,64861,BoulayBourg,d87133e5-7389-489a-8775-91ba1fc71a0a,,,,8,
,11424,Saint Dominique,c9d6bf01-1b73-4077-81f9-80ea5156eae7,,,,8,
,10944,Hamel-sur-Gosselin,46f7fe2d-9182-467e-8d8a-2732deb6ed84,,,,8,
Street,64585,Deschamps,cd924bd2-5764-433f-afc2-f6e90ae2eda1,,,,8,
Street,65951,Coulon,030bc8e8-147d-4db6-9aee-7e18761b7402,,,,8,
Street,11168,Pottier-la-Forêt,1aafe212-dae7-46ee-a684-d82b36c9441d,,,,8,
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80042,,8,80042
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80044,,8,80044
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80055,,8,80055
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80070,,8,80070
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80108,,8,80108
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80122,,8,80122
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80140,,8,80140
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80253,,8,80253
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80377,,8,80377
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80392,,8,80392
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80427,,8,80427
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80445,,8,80445
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80491,,8,80491
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80495,,8,80495
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80544,,8,80544
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80596,,8,80596
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80602,,8,80602
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80614,,8,80614
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80659,,8,80659
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80666,,8,80666
,80600,Saint RémyBourg,ee6153c6-a614-470a-995d-24406891da6a,80600.0,80749,,8,80749
Street,32427,Sainte Thomas,23358fbc-d0e6-4af4-801f-15a58a4d437f,,,,8,
,29540,Delmas,046e8290-7f80-4427-b574-6cb319ea00d9,29540.0,29278,,8,29278
Street,70652,Couturier-sur-Mer,da8a4522-2af0-4a3d-9cc4-da322fc6d8e8,,,,8,
,21429,Masson,169c1464-cfbd-4de0-b9a8-2ae6fa9e475f,,,,8,
Street,11678,Munoz-sur-Riou,37059a0b-5298-44f0-a309-71368eb6b9dc,,,,8,
,82645,JolyVille,4d83b246-2659-42e8-985f-e0562983224c,,,,8,
,94870,Teixeira,5c845da5-e178-4720-b5e5-7c867aafca4c,,,,8,
Street,32247,Sainte Xavier,359f02bf-c872-4ea0-a229-be98a115ca29,,,,8,
,47410,Sainte MarcelleBourg,5ba1c54e-f710-42fc-a189-e0b309e343b1,47410.0,47035,,8,47035
,47410,Sainte MarcelleBourg,5ba1c54e-f710-42fc-a189-e0b309e343b1,47410.0,47142,,8,47142
,47410,Sainte MarcelleBourg,5ba1c54e-f710-42fc-a189-e0b309e343b1,47410.0,47235,,8,47235
,47410,Sainte MarcelleBourg,5ba1c54e-f710-42fc-a189-e0b309e343b1,47410.0,47296,,8,47296
,47410,Sainte MarcelleBourg,5ba1c54e-f710-42fc-a189-e0b309e343b1,47410.0,47299,,8,47299
,9194,Leduc,f9a525fe-e448-4249-ad93-7136784c9b60,,,,8,
Street,90206,Perrin,b383c83c-0895-4f0e-9711-a5f1dc275fb8,,,,8,
Street,30748,Toussaint-sur-Rossi,3b1962dd-4a2e-4125-a028-681e1faf9f95,,,,8,
,23725,BousquetBourg,5028fead-51db-4ad2-8114-5df3b7293e09,,,,8,
,87167,Saint Odetteboeuf,72a3d8a4-8385-414a-836d-07cdeec11808,,,,8,
,78578,Lopeznec,f7588d9d-c5be-4d56-933d-72344e795dcf,,,,8,
Street,92631,TorresBourg,288caf11-3bd3-4cf0-b033-6a7796f8e417,,,,8,
,52843,Saint Honorédan,c30593c4-0f3a-4e0c-9a00-0f4e4b34d609,,,,8,
Street,23230,Barre,06664927-fd2a-4120-89d5-b47861a7ada2,23230.0,23026,,8,23026
Street,23230,Barre,06664927-fd2a-4120-89d5-b47861a7ada2,23230.0,23040,,8,23040
Street,23230,Barre,06664927-fd2a-4120-89d5-b47861a7ada2,23230.0,23093,,8,23093
Street,23230,Barre,06664927-fd2a-4120-89d5-b47861a7ada2,23230.0,23093,,8,23093
Street,23230,Barre,06664927-fd2a-4120-89d5-b47861a7ada2,23230.0,23093,,8,23093
Street,23230,Barre,06664927-fd2a-4120-89d5-b47861a7ada2,23230.0,23255,,8,23255
Street,73602,Delattredan,9edcb91b-70b9-430e-a98d-70653191f2cb,,,,8,
,33322,Sainte Gilbertboeuf,58c61061-4a7c-4e7c-8320-6eacdffd8d2a,,,,8,
Street,97639,Sainte NathVille,5a465e28-2026-440a-9920-b7ac98f08bac,,,,8,
,27627,Besnard-les-Bains,6e4d7b6c-ba79-4fe5-bb51-3e1b9dc94abd,,,,8,
Street,78756,Boulay,9000dea6-bdbd-4886-bb93-bbbe89860bc9,,,,8,
Street,28390,Lebon,36afaa0d-efbb-461d-82a0-ddc95db83e8d,,,,8,
Street,57754,Henry-sur-Mer,4327252a-b290-4501-8354-619fc584ceff,,,,8,
Street,17118,Simonboeuf,ed3e0667-39f4-4644-b3ed-6d7325a2e8e7,,,,8,
,93464,Renard-sur-Gaillard,fb470dd9-877a-499c-9812-1417bcc3c68a,,,,8,
,24879,Ponsdan,04d373bc-8777-4347-9e23-0ad960abe9a7,,,,8,
Street,97432,Mace,a0489e90-0b26-4c2b-9b70-ed4a6e9d8e63,97432.0,97416,,8,97416
Street,79934,Morel,55dcb0a2-8d3f-4d43-984d-29dffbb2b15e,,,,8,
Street,63996,Mathieu,b4817bcd-9e4a-4332-bbd3-0e1075743ed6,,,,8,
Street,23777,Andredan,b4dc3deb-41e7-4836-bc2f-013f3538a295,,,,8,
,19460,Gautier,e0968833-afc1-4ade-aec0-e8481f4327c0,19460.0,19146,,8,19146
,54716,Sainte Édouard-sur-Mer,f4fc88f3-bb2c-4006-9ac4-420050a7b4c6,,,,8,
Street,21973,Delahaye,85471d8d-a102-4d89-b9aa-fbd9e79eca0d,,,,8,
Street,88613,Fleury,6027239e-3995-4d26-af51-f7a9186f3bbc,,,,8,
Street,39584,Fischer,11e32b77-8071-4ab1-b69a-38332ffeeef2,,,,8,
Street,76722,Lévêque,eb236069-9b6d-4430-b46b-900674eb14dd,,,,8,
Street,65518,Saint Dominique,80e3dff5-8d00-4b57-b96f-c225aec552e0,,,,8,
Street,28308,LeroyVille,3d364dc8-5785-4ccf-9024-204e95b4b9cf,,,,8,
Street,19302,Gaillard,9968c54d-0532-4a66-942a-48b3fe4f614e,,,,8,
,3758,Joubert-sur-Mer,4b36972b-437a-4227-aeab-bf83d6511409,,,,8,
,18282,Lévy,a949864b-c749-4aa8-b225-0a296c82cf59,,,,8,
,88546,Hoareau-sur-Barthelemy,3dffa3a3-947c-436f-bfbd-b60b57a2b314,,,,8,
,68710,Marques,aeb89fa0-dc89-4b23-bf69-0a263d4b6f53,,,,8,
,37718,Gomesdan,55aa129f-ddb9-41f6-9934-f18ea9caa652,,,,8,
,7528,Sainte Aiméedan,e7ca10f8-914a-4cbe-bf1e-6b35f2919abf,,,,8,
Street,76753,Moulin,14977244-0645-460c-8836-b27062ae30cd,,,,8,
Street,97248,Raynaud-sur-Gilbert,3809372a-6c64-42b5-b33e-6b6da379b4a9,,,,8,
Street,34283,Sainte Olivieboeuf,6c43527e-0270-4253-ab52-a5884b2422cf,,,,8,
Street,73476,Gillet,e7a7c525-5196-4c81-b188-ad43e5c92602,,,,8,
,7155,Gaudin-sur-Mer,7e33f4d2-161a-40ab-8887-5efd0995ea31,,,,8,
Street,19252,Blanchard,cbccc221-d486-4ce8-8c2c-f2af90830307,,,,8,
Street,43295,Dupontdan,02ffdd9f-802b-476a-994d-48c76f723f60,,,,8,
Street,32797,MaréchalVille,99ec2caa-fc90-445b-a05a-8e6be565657a,,,,8,
Street,39811,Saint Marcdan,7a9c8ba1-34f7-4a08-9668-d546b5a4c6e4,,,,8,
,79926,Loiseau,8a2fe76e-c825-4d68-b029-25007476b40a,,,,8,
,90680,Saint Nicolas-la-Forêt,5eca4d6c-50ac-437c-8611-78fb42e0d473,,,,8,
Street,83354,Saint Sylvie,36aef03a-7d73-47e3-b9d5-ad4a3df0f798,,,,8,
Street,54172,Rivière,39de9c28-44bd-4e0a-baa0-9b306c240de2,,,,8,
,7395,Chevallier-sur-Jacob,070a5f52-e2e1-45a3-bf82-e3d9576cadb8,,,,8,
,67367,MarieBourg,5705b0d8-3a1e-4ef5-888c-9c73daa5e582,,,,8,
,20603,Mailletdan,bee750c4-6519-48e5-9450-160ad2894b43,,,,8,
Street,22692,Monnier-sur-Durand,874940a7-f048-43fa-9147-823976a16dee,,,,8,
Street,30245,Fourniernec,a7e85528-724c-40e5-b0d8-20c9ebcc13a3,,,,8,
Street,97238,Saint Édith-les-Bains,74675ebe-2d99-459f-a857-12954c1d30d7,,,,8,
,44652,Bertrand,dafce7e2-bc2f-4a7e-b102-dbceeea0570b,,,,8,
,81550,Samson-sur-Mer,8eddb321-e390-4932-bc65-6a7a352b5c61,,,,8,
,31469,Martineau,a03be36a-0bf5-4a98-8f4b-0984591cbb01,,,,8,
Street,69332,Brunboeuf,ee750d42-7ff3-4af3-80b7-332488893370,,,,8,
,63918,Sainte Nathalie,9b398ea6-eda4-4fa8-9991-44a082fcb70e,,,,8,
Street,47876,Duval,2426927b-ad31-400f-904b-29d9f76632c8,,,,8,
Street,34191,Saint Jeanne-les-Bains,af3530bf-ad67-48e1-9723-6ecc66dc21bd,,,,8,
,15314,Georges,155fa2db-11c6-4962-8c83-0923ff18ae1c,,,,8,
Street,31499,Gonzalez,0eff52d6-6de5-46f2-87a6-f81c9c5eee3e,,,,8,
Street,6824,Martin-sur-Mer,598a76fd-ed19-40f9-babb-022c397f73ce,,,,8,
Street,38137,Schneiderdan,138d1bb3-a75a-4131-aba7-030f36f448d8,,,,8,
Street,60318,Saint Théophile,cdad49c0-e035-437b-ba37-6d7d6f77cb91,,,,8,
,12574,Navarro,8dab5c35-cfff-402c-a9a2-7fdbd7c18119,,,,8,
,58501,Lefort,7eb0aa97-4f92-4efc-8aea-7b185772a042,,,,8,
,70427,Brunel-sur-Mer,8216cf42-673d-45a0-8bd4-799ee4c3cf80,,,,8,
,67414,Philippe,e7f9dd80-1d62-4cb8-a932-9ac15f520fbe,,,,8,
Street,67580,Sainte René-sur-Mer,bebb8223-683a-42b1-9175-70910463f0e8,67580.0,67141,,8,67141
Street,67580,Sainte René-sur-Mer,bebb8223-683a-42b1-9175-70910463f0e8,67580.0,67260,,8,67260
Street,67580,Sainte René-sur-Mer,bebb8223-683a-42b1-9175-70910463f0e8,67580.0,67291,,8,67291
Street,67580,Sainte René-sur-Mer,bebb8223-683a-42b1-9175-70910463f0e8,67580.0,67292,,8,67292
,5958,Nguyen,fead188a-0048-4377-8f4d-a09353625498,,,,8,
Street,74176,Saint Patrick-la-Forêt,2be32f8b-6162-439d-93b7-781559e8fce0,,,,8,
Street,45342,Sainte Claire-les-Bains,973d511d-6816-4e49-8581-ed614da2ec1f,,,,8,
Street,53192,Evrard,034b1a43-06bd-442b-8db8-aa173ec9ac88,,,,8,
Street,22440,Lemaître-sur-Prévost,9189cd60-1647-4901-b19b-47247cca0524,22440.0,22144,,8,22144
Street,22440,Lemaître-sur-Prévost,9189cd60-1647-4901-b19b-47247cca0524,22440.0,22215,,8,22215
Street,22440,Lemaître-sur-Prévost,9189cd60-1647-4901-b19b-47247cca0524,22440.0,22215,,8,22215
Street,22440,Lemaître-sur-Prévost,9189cd60-1647-4901-b19b-47247cca0524,22440.0,22372,,8,22372
,73365,Collin-sur-Guillon,57c67a92-18a2-48e6-bca2-66f28a55ec8b,,,,8,
,25259,Texierboeuf,39718cc9-e33d-428d-9307-94817ec95e3a,,,,8,
Street,18840,Cohennec,1919d0bf-ea99-492d-8a56-40ffc13eb1c4,,,,8,
,1377,Marin,f2c8ebc9-6f36-47b5-88d7-c5c381f9712b,,,,8,
,97134,De Oliveira-sur-Mer,16a0ac07-ceb9-4086-8ee4-209c56bc6197,97134.0,97126,,8,97126
Street,2993,Leclerc,bdc8ed91-a4ab-4791-b051-ef460d71308b,,,,8,
Street,16222,Lemonnier,7b312243-9872-4e5a-8d2d-3488375276c2,,,,8,
Street,84634,NeveuVille,b475cb79-0f04-4fa0-a08b-cd3701ebe2ce,,,,8,
Street,47809,Saint Marine,e49de2ca-18a3-4683-b3a4-0511c6db8664,,,,8,
Street,27865,GomezVille,7c235353-622b-4b7c-8bb4-577907f7c66f,,,,8,
Street,27971,LeleuVille,d304ebd5-cb51-4338-b57b-d0d2ace26bbf,,,,8,
,97235,Brun,b261bbb0-53d5-42da-9869-230f9bc35c79,,,,8,
Street,47900,Grégoire,376fec73-637e-40f7-b666-ed03aacc15cc,,,,8,
,97632,Sainte Roland-les-Bains,9a2ee0e3-eb26-4a94-9044-be098b6a21fb,,,,8,
,69299,Fournier,7420f5c4-0a11-4e0a-b602-f87920e816e1,,,,8,
Street,64964,Charrier,e4d9f70e-e746-40ea-8085-e6d308055461,,,,8,
Street,40576,Grondin,2750f652-3013-4952-bd9b-61d15f59861d,,,,8,
,61420,Dias,b661b762-186b-42ee-b0de-70f43bd8ee17,61420.0,61165,,8,61165
,61420,Dias,b661b762-186b-42ee-b0de-70f43bd8ee17,61420.0,61182,,8,61182
,61420,Dias,b661b762-186b-42ee-b0de-70f43bd8ee17,61420.0,61228,,8,61228
,61420,Dias,b661b762-186b-42ee-b0de-70f43bd8ee17,61420.0,61228,,8,61228
,61420,Dias,b661b762-186b-42ee-b0de-70f43bd8ee17,61420.0,61350,,8,61350
,61420,Dias,b661b762-186b-42ee-b0de-70f43bd8ee17,61420.0,61382,,8,61382
Street,10805,Sainte FrançoisVille,d4680040-5b43-4f81-92a8-50392b39ac7c,,,,8,
Street,14291,Saint GenevièveBourg,d30d580c-8dca-4ac5-9569-c6530cc65ad6,,,,8,
Street,79646,Ferreira-sur-Legendre,28c6aaad-6879-45c9-b016-f3f2a9c84875,,,,8,
Street,69181,Fleury-sur-Couturier,930fff7c-0069-49a2-90b5-2250493c60b3,,,,8,
,72101,LopesVille,1df6d00a-f3f1-45c0-90a1-6feda3fdc8ed,,,,8,
,64729,Mendès,df86292e-d82c-4374-a6c9-2a984bf2135e,,,,8,
,73543,Bègue,893b54ea-33fc-492e-82a2-e1f9424da2d4,,,,8,
,22229,Mathieudan,b3d2086b-4c5a-47e0-85d8-69d21ded4417,,,,8,
Street,91805,Tanguy,39362466-fab2-4dec-af13-70829edb4627,,,,8,
,26715,Blotnec,2ebd5ab3-5506-43c7-bdd8-b51ab75fa06a,,,,8,
,22141,Saint Suzanne,9179af48-8c9c-485a-9a8f-a233deaa52e8,,,,8,
Street,97259,Blondel,a59ccec8-8327-4b06-8543-130410382a4b,,,,8,
Street,85723,Grondin,1cc2b35d-0663-44a2-ab7b-45af7673d25a,,,,8,
Street,50282,Bouvier-sur-Mer,68c7379d-5f5b-4ee2-a2e5-35e4f8071928,,,,8,
,16274,Le Rouxnec,54e13ddd-16e4-4ab0-96bf-115e8a78fb71,,,,8,
Street,85456,AugerVille,e134319f-7604-4a4e-b275-4ae2bf44b383,,,,8,
,90497,Mallet-sur-Mer,cb4859db-a68c-4582-bfc4-a71120ff3153,,,,8,
Street,97652,Merle,4df0cb7b-f59e-47e5-88cc-26ff7ab26ae3,,,,8,
Street,34256,Sainte Victoire,ef7bb9ef-c98e-43d1-91ef-c106653fd333,,,,8,
Street,61945,Saint Richard,9cded399-28c3-4460-9501-f1b615326e6a,,,,8,
,34804,Lebreton-les-Bains,acc5bb9a-5246-444f-a605-70934643b6af,,,,8,
,86959,Lemaire-sur-Carpentier,2033d042-4bba-4f8d-b067-6f881f532798,,,,8,
,47258,Lemaître,5ba8e681-95ad-4c3c-bcc0-65662242f3e4,,,,8,
,34547,Grégoire,a8a0f27f-9c71-4d2d-96a3-4062994d4410,,,,8,
,39314,Pages,959e3dc3-8543-495a-91e7-76e0afd4298a,,,,8,
,12688,Sanchez,304e4099-3e7b-45cd-87dc-d5b97a50a9b1,,,,8,
Street,17173,Gay,ecd19786-0894-481e-a2ae-2ee2bb3775de,,,,8,
,9143,Guilbert-sur-Mer,dee1f3ae-4bf1-4df7-8f2c-9e4ac1603586,,,,8,
,44526,Saint Alfred,c9491fa9-429b-484b-9bd1-17dcd66a2f0c,,,,8,
,89486,Le Roux,69ec7d87-60ea-4aa2-ad00-e226243383bb,,,,8,
,31508,Tanguy-la-Forêt,e93f6a37-9a09-4b20-b9f0-6b52302214f6,,,,8,
,60587,Langlois-les-Bains,65389122-0eca-4ce4-823a-2b5fe0905e21,,,,8,
,72313,Brun-la-Forêt,7ac4bc18-e87a-4c1a-8760-191e9c77fffd,,,,8,
,90161,Saint Madeleine,783a4a58-4173-45e2-8d79-65d9213d37d7,,,,8,
,74952,Guillouboeuf,793af171-c5bc-4972-a974-2f55931f1709,,,,8,
